ratio,cent_y,cent_x,eccentricity,solidity,skew_x,skew_y,kurt_x,kurt_y,output
0.11271335087364232,0.5948648034537605,0.41524126545700735,0.5375786529679609,0.15270541997989215,0.3540649624543096,-0.4600559015916964,-1.1334845566456797,-0.4159992106255386,1
0.08137052341597796,0.5553327391562686,0.36002983709289255,0.6413727826901409,0.12887450688094243,0.3698669616305397,-0.4427645417317914,-0.977040447624697,-0.2517651042345652,1
0.08739569609134827,0.5744020966636816,0.4480306671698413,0.45677327378301663,0.1199670019354634,0.24714941191854384,-0.26913637640160637,-1.2740520949969671,0.05118208042429018,1
0.10564541345689189,0.5055037600994077,0.43678133564779176,0.6365123503487727,0.13398103752838963,0.27156228906997343,-0.13231609947551531,-1.1833083789769279,-0.6772333069552938,0
0.10203771289537712,0.5534798602472359,0.4494613809178627,0.6147721920530547,0.13588247206318232,0.08684853482292522,-0.19292290584650648,-1.3061696677563772,-0.5774949518269636,0
0.09206521739130434,0.5707051695193988,0.44873977873977877,0.7177939627190225,0.11618124457043574,0.18848668777900116,-0.6472143260798829,-1.3281484679400366,0.06484606104096535,0
