ratio,cent_y,cent_x,eccentricity,solidity,skew_x,skew_y,kurt_x,kurt_y,output
0.13174603174603175,0.550262759025081,0.46314937479596113,0.994879581239584,0.1647122496842865,0.15240908184207785,-0.1586677346337482,-1.3062743467777644,-0.22796107329714976,1
0.11188533004824967,0.4614676872010417,0.46383207162068274,0.9949907032118332,0.13101033778098328,0.16170543883250604,-0.031192914236085244,-1.3410899122356799,-0.27045007073967886,1
0.15235497363156938,0.5260370372251539,0.466083331803074,0.9960021502450679,0.18885106958501455,0.1586154330859476,-0.2662639470954454,-1.2757520967527174,-0.41173512290295156,1
0.09753750493485985,0.5453118257168792,0.42839819218094494,0.9943967686401606,0.15634084122683858,0.37481253674751586,-0.13083800982459562,-1.2009973953760544,0.7885945966346677,0
0.10750976310024357,0.5921474815730157,0.46441739701714235,0.9946859100331213,0.17801058916300552,0.15348437032941425,-0.49490807748348953,-1.3546845187464651,0.3609595899742941,0
0.13286327297330983,0.5865774909023589,0.44464226114674743,0.9940195934016138,0.1657080677755324,0.2509398405851653,-0.649715486935739,-1.394893389023558,-0.09270716737475082,0
